"REV_OUTCOME","p_value","r_value","excluded_study","num_of_studies"
"CD004079_3",0.019364991222135,0.019364991222135,"STD-Sandler-2003",3
"CD004080_1",0.691594343618756,0.928444065493556,"STD-Beier_x002d_Holgersen-1996",7
"CD004080_2",0.827483997747404,0.844879400499301,"STD-Ortiz-1996",5
"CD004080_3",0.49721805324555,0.49721805324555,"STD-Watters-1997",10
"CD004080_4",0.00680512938987052,0.00683809988380534,"STD-Carr-1996",6
"CD004080_5",0.305043801235986,0.671964938130453,"STD-Heslin-1997",9
"CD004080_7",0.101266020553055,0.226208167375041,"STD-Heslin-1997",6
"CD004081_1",9.57204686878078e-07,1.77265333471083e-05,"STD-Xu-2012",16
"CD004081_2",1.77265333471083e-05,1.77265333471083e-05,"STD-Xu-2012",16
"CD004081_3",1.77265333471083e-05,1.77265333471083e-05,"STD-Xu-2012",16
"CD004081_4",7.08723804608124e-07,1.77265333471083e-05,"STD-Xu-2012",16
"CD004082_1",1.18668673626754e-08,4.82079328651091e-08,"STD-Jhanji-2010",112
"CD004082_2",1.78916084674588e-07,6.69827504389944e-07,"STD-Wilson-1999",103
"CD004082_3",1.15308142295681e-05,3.66921149649623e-05,"STD-Jhanji-2010",63
"CD004082_4",6.80300957839008e-09,4.91986764956702e-08,"STD-Pearse-2005",84
"CD004082_5",0.00020263584644221,0.000880244790791209,"STD-Wilson-1999",51
"CD004082_6",5.95615930110669e-05,0.000212450532466993,"STD-Wilson-1999",53
"CD004082_7",0.0012388530901792,0.00368490616329913,"STD-Wilson-1999",57
"CD004082_8",0.0279448781150183,0.0618208930721373,"STD-Boyd-1993",51
"CD004083_2",0.199419565159504,0.40437187809584,"STD-Ali_x002d_Melkkila-1992",4
"CD004083_3",0.00013433160028302,0.389921865735564,"STD-Ali_x002d_Melkkila-1992",4
"CD004083_4",0.368752233732655,0.588326700616942,"STD-Ali_x002d_Melkkila-1992",7
"CD004084_5",0.235755308112204,0.663320235692692,"STD-Biffi-2009",3
"CD004085_1",0.596558011824117,0.596558011824117,"STD-Ferguson-2013",14
"CD004085_2",0.78382664597165,0.92341875691834,"STD-Young-2013",15
"CD004085_3",0.697777907612451,0.992713114475028,"STD-Bollen-2005",12
"CD004085_4",0.89774709864662,0.99403607733655,"STD-Young-2013",13
"CD004085_5",0.137944195615449,0.877099708442463,"STD-Bollen-2005",8
"CD004085_6",0.0600414387685094,0.873773608211755,"STD-Derdak-2002",3
"CD004087_1",1.62817760699985e-07,4.85938761993481e-07,"STD-Ko-1998",49
"CD004087_2",0.0178981360387123,0.0472482131095555,"STD-Korpinen-1995a",25
"CD004087_3",7.15998003356039e-07,4.35523428537703e-06,"STD-Ko-1998",33
"CD004087_4",0.102368629075814,0.1865211685685,"STD-Scheinin-1989",4
"CD004089_1",0.205370736645027,0.547050462107684,"STD-Base-2011",3
"CD004089_2",0.0168315815003448,0.327037175911008,"STD-O_x0027_Malley-2005",3
"CD004094_3",2.81029474531814e-135,2.16432970108986e-77,"STD-XENDOS",18
"CD004094_4",5.42497065244109e-77,1.51443014380298e-52,"STD-RIO_x002d_North-America",12
"CD004094_1",2.95590689806937e-152,4.5946880284486e-141,"STD-XENDOS",41
"CD004094_2",8.06412874620451e-55,1.08628407005e-46,"STD-XENDOS",20
"CD004098_1",5.41538210307686e-06,5.41538210307686e-06,"STD-LP-Papini-2007",13
"CD004098_3",4.38220500938152e-08,0.000194375599726175,"STD-PEI-Bennedbaek-1998",5
"CD004098_2",0.11275975679131,0.11275975679131,"STD-PEI-Bennedbaek-2003",6
"CD004101_1",0.00949510164184785,0.00949510164184785,"STD-Van-Peski_x002d_Oosterbaan-1999",3
"CD004104_1",4.83379667345656e-07,4.83379667345658e-07,"STD-Plant-2001",32
"CD004104_2",2.49070553373057e-25,5.61657469206047e-25,"STD-Brochard-1995",49
"CD004104_6",0.00100952735038525,0.00119804007968587,"STD-Dikensoy-2002",6
"CD004104_7",0.0722442227058047,0.45837337280375,"STD-Collaborative-2005",8
"CD004106_1",0.264386624062811,0.264917488716532,"STD-Aalbers-2004",4
"CD004106_2",0.91267234651641,0.973801116081976,"STD-EXCEL",3
"CD004106_3",0.791319740547369,0.973456465356412,"STD-EXCEL",4
"CD004106_4",0.762250581522063,0.762250581522063,"STD-EXCEL",4
"CD004106_16",0.743144651430953,0.743144651430953,"STD-EXCEL",3
"CD004106_17",0.643939363845617,0.909865910310939,"STD-Aalbers-2004",5
"CD004106_20",0.759927244406194,0.865233141323388,"STD-COMPASS",5
"CD004106_25",0.922064606120204,0.922064606120204,"STD-EXCEL",3
"CD004106_26",0.473706013077633,0.987226033395466,"STD-COMPASS",4
"CD004107_1",0.536662426842338,0.848168658190212,"STD-Adams-2001",4
"CD004107_3",0.668769045378276,0.946313179909994,"STD-Adams-2001",5
"CD004108_9",0.00440696923301659,0.0505516846283145,"STD-Edwards-1999",12
"CD004108_12",0.0100542847691249,0.0154644326600298,"STD-Foo-1993",7
"CD004108_13",0.0130415691379009,0.0218204684375671,"STD-Foo-1993",7
"CD004108_14",0.0247573404225753,0.118863307991622,"STD-Foo-1993",11
"CD004108_30",0.898444974036707,0.898444974036707,"STD-Edwards-1999",6
"CD004108_5",0.00526397093248148,0.00526397093248148,"STD-Edwards-1999",13
"CD004108_6",0.00684226055268048,0.017356867888264,"STD-Edwards-1999",11
"CD004108_7",0.955821700273938,0.955821700273938,"STD-Foo-1993",4
"CD004108_8",0.845462112212127,0.845462112212127,"STD-CAMP",3
"CD004108_18",0.110067864495877,0.354740139778319,"STD-Edwards-1999",18
"CD004108_19",0.258329782924559,0.409585586772019,"STD-Edwards-1999",9
"CD004108_20",5.26187199097083e-05,5.26187199097083e-05,"STD-Foo-1993",16
"CD004108_21",1.98386668450871e-12,1.98386668450871e-12,"STD-Edwards-1999",12
"CD004108_23",0.292405566004274,0.770426508080686,"STD-Edwards-1999",5
"CD004109_7",0.956247002945468,0.956247002945468,"STD-Sheffer-1996",8
"CD004109_8",0.043962638670881,0.167581268799091,"STD-Bisgaard-1999",8
"CD004109_9",0.00394430920250316,0.00413529484392567,"STD-Nayak-2002",15
"CD004109_10",0.651770543909028,0.941957733109123,"STD-Sheffer-1996",5
"CD004109_11",0.0626996867814694,0.197459642077369,"STD-Wasserman-1996",3
"CD004109_12",0.245606497996287,0.631369204589009,"STD-Miyamoto-2000",6
"CD004109_13",0.110746160667857,0.110746160667857,"STD-Chanez-2001",10
"CD004109_14",0.33317321404409,0.464010134946212,"STD-van-der-Molen--1998",26
"CD004109_5",0.326951605506126,0.385317741270317,"STD-Bisgaard-1999",14
"CD004115_1",1.41644782536475e-40,7.49372455562373e-37,"STD-Hanauer-1998",42
"CD004115_4",9.04625423433592e-25,7.04461139920985e-19,"STD-Hanauer-1998",37
"CD004115_5",1.78120267080536e-12,2.20000324829307e-08,"STD-Hanauer-1998",31
"CD004115_6",8.67486429816748e-14,4.62740579862771e-08,"STD-Hanauer-1998",22
"CD004116_1",1.99627479941146e-16,3.87802494003838e-16,"STD-Li-XM-2001",73
"CD004116_2",0.00177918605794716,0.0932408042782892,"STD-Zhao-LJ-2000",9
"CD004116_3",0.0146571466140489,0.381058602451016,"STD-Sallon-2002",3
"CD004116_5",0.95343028995848,0.95343028995848,"STD-Zhang-XQ-2000",3
"CD004118_1",2.83095640945279e-06,0.0161517307003755,"STD-Hanauer-2000",8
"CD004118_2",0.0135855688307725,0.23871327114583,"STD-Biddle1988",3
"CD004118_3",0.262897998983636,0.93849571218782,"STD-Marteau-1998",3
"CD004122_2",0.285821945886742,0.318843462659696,"STD-Alexander-1983",5
"CD004122_3",0.00092305615166126,0.00574213401081002,"STD-Alexander-1983",6
"CD004123_1",0.0604704211643416,0.0742244374333614,"STD-Abidia-2003",6
"CD004123_2",6.65096770904559e-05,0.0238040147466113,"STD-Duzgun-2008",3
"CD004123_3",0.000275472914735709,0.0242710842154343,"STD-Duzgun-2008",5
"CD004123_7",0.0520094172149224,0.0726554534312895,"STD-Faglia-1996a",5
"CD004123_8",3.80318802395358e-05,0.996747579705546,"STD-Duzgun-2008",5
"CD004123_9",0.119364025247106,0.119364025247106,"STD-Faglia-1996a",5
"CD004123_10",0.00343261902423279,0.480645800930663,"STD-Duzgun-2008",4
"CD004123_11",0.00205424594675491,0.718050992385302,"STD-Duzgun-2008",4
"CD004123_12",0.00620778911434632,0.251103315375166,"STD-Duzgun-2008",4
"CD004123_13",0.0188459016027242,0.253152971377334,"STD-Londahl-2010",6
"CD004123_14",0.858344416890676,0.953510939931224,"STD-Londahl-2010",5
"CD004123_15",0.0002394225804385,0.0033250125887366,"STD-Duzgun-2008",3
"CD004123_16",0.170217910607551,0.437922725374797,"STD-Abidia-2003",3
"CD004123_17",0.000212971526283883,0.00138829561625062,"STD-Duzgun-2008",3
"CD004124_1",0.645910546863455,0.999084294713899,"STD-Hennrikus-1996",6
"CD004126_1",0.00011383609772342,0.00015893050856761,"STD-Oliver-1999",77
"CD004126_6",0.619655745496751,0.859351490361846,"STD-Quintin-1993",17
"CD004126_7",0.440885387441009,0.807845929289579,"STD-Dorman-1993",16
"CD004126_8",0.188582998064768,0.248437937811018,"STD-Jalonen-1997",9
"CD004126_9",0.0120964353986597,0.0432991212465618,"STD-Herr-2003",16
"CD004126_10",2.69298924924755e-05,0.0143682817209011,"STD-Oliver-1999",16
"CD004126_11",0.340009440806927,0.656341736719094,"STD-Venn-1999",5
"CD004127_1",3.3544772358949e-34,3.29109762202793e-31,"STD-Rabie-Agmy-2012",82
"CD004131_5",0.000291716009769975,0.000401507966546701,"STD-Li-2010a",4
"CD004131_11",0.0115587960895418,0.0614567269440216,"STD-Sun-2015",5
"CD004131_13",2.23999471461207e-08,9.08815505117007e-05,"STD-Lun-1999",7
"CD004135_6",0.401369262374477,0.401369262374477,"STD-Wagrell-2002",3
"CD004135_7",0.277154153535931,0.818694758652192,"STD-Albala-2002",7
"CD004135_8",0.0583446520009414,0.077249648365059,"STD-Ahmed-1997",3
"CD004135_9",0.590248343001233,0.627490560043285,"STD-Dahlstrand-1995",3
"CD004135_10",0.058069594578609,0.058069594578609,"STD-Wagrell-2002",3
"CD004135_11",0.450402796897846,0.525498920875192,"STD-Blute-1996",4
"CD004135_12",0.109657670727523,0.109657670727523,"STD-Roehrborn-1998",6
"CD004135_14",0.14145311302874,0.229384275963888,"STD-Wagrell-2002",6
"CD004135_15",0.476542903296085,0.504490800158099,"STD-Norby-2002a",7
"CD004135_4",0.0103496633570547,0.108345759948843,"STD-Ahmed-1997",4
"CD004136_1",4.29811388205726e-10,2.37945013033566e-05,"STD-ADVANCE-Study-2009",20
"CD004136_2",0.243314574499761,0.837051103637058,"STD-ADVANCE-Study-2009",13
"CD004136_3",0.8708085623823,0.8708085623823,"STD-TRANSCEND-Study-2009",5
"CD004136_4",0.223012574271916,0.998358797740528,"STD-HOPE-Study-2000",3
"CD004136_5",0.230880023578894,0.230880023578894,"STD-TRANSCEND-Study-2009",18
"CD004137_4",8.45440576912893e-09,1.92111450909442e-08,"STD-Sandhu-1994",15
"CD004137_5",3.57683082880929e-14,2.84024581985614e-10,"STD-Marthak-1991",16
"CD004137_6",2.03325936924289e-13,2.84024581985614e-10,"STD-Marthak-1991",16
"CD004137_7",3.89190858525771e-08,0.000192027370810311,"STD-Arnau-1991",10
"CD004137_8",0.322648220104043,0.322648220104043,"STD-Uden-1983",8
"CD004137_9",0.0761270530885128,0.365285893618524,"STD-Cordell-1996",7
"CD004137_10",0.326217955556219,0.326217955556219,"STD-Uden-1983",9
"CD004137_11",3.89190858525771e-08,0.000192027370810311,"STD-Arnau-1991",10
"CD004137_12",0.326217955556219,0.326217955556219,"STD-Uden-1983",9
"CD004137_13",0.24171020075213,0.326217955556219,"STD-Uden-1983",9
"CD004137_15",0.00797248696635162,0.0950352661537472,"STD-Thompson-1989",9
"CD004137_16",0.00797248696635162,0.0950352661537472,"STD-Thompson-1989",9
"CD004137_17",3.57683082880929e-14,2.84024581985614e-10,"STD-Marthak-1991",16
"CD004137_18",3.57683082880929e-14,2.84024581985614e-10,"STD-Marthak-1991",16
"CD004143_1",0.497931094050841,0.519828349464559,"STD-WHI-1998",18
"CD004143_2",0.147507522427765,0.309538531281112,"STD-WHI-1998",4
"CD004143_3",0.457698291171323,0.546885335153324,"STD-HERS-1998",11
"CD004143_4",0.149878111974058,0.489815115030307,"STD-WHI-1998",5
"CD004143_5",0.540936666229573,0.95029801392423,"STD-WHI-1998",6
"CD004143_6",0.536372108569356,0.977947962811639,"STD-HERS-1998",17
"CD004143_8",0.172856214512651,0.45686107086268,"STD-KEEPS-2012",8
"CD004143_9",0.128890038631963,0.192406126886515,"STD-WHI-1998",4
"CD004143_10",0.634329403320544,0.997601770448093,"STD-EPAT-2001",8
"CD004143_12",0.0464111629984202,0.181866972775188,"STD-WHI-1998",9
"CD004143_13",0.114028775397728,0.290783334035748,"STD-WHI-1998",14
"CD004143_14",0.808782509363283,0.808782509363283,"STD-WHI-1998",7
"CD004143_15",0.400744447670213,0.400744447670213,"STD-WHI-1998",8
"CD004143_16",0.00084537231875117,0.0017683658286032,"STD-HERS-1998",13
"CD004143_17",0.195919759184231,0.480389606489845,"STD-WHI-1998",10
"CD004143_18",0.00800242532108787,0.773474145048623,"STD-PEPI-1995",3
"CD004143_19",0.267579717782878,0.33793963356177,"STD-WHI-1998",10
"CD004143_20",0.527060827701741,0.690282522861,"STD-Tierney-2009",3
"CD004143_21",0.0650593370539769,0.0650593370539769,"STD-WHI-1998",5
"CD004143_22",0.988010609827145,0.995888614588564,"STD-WHI-1998",19
"CD004143_23",0.834833280260539,0.96641340768512,"STD-WHI-1998",7
"CD004143_24",0.585079703486621,0.826513238692332,"STD-Tierney-2009",4
"CD004143_25",0.143158931831615,0.29912038083128,"STD-WHI-1998",13
"CD004143_27",0.962590781319009,0.963763096728127,"STD-ERA-2000",11
"CD004143_28",0.912623623611519,0.912623623611519,"STD-ELITE-2014",4
"CD004143_30",0.0600728925345115,0.0991554276806251,"STD-HERS-1998",11
"CD004143_31",0.0403995894631494,0.0520342220606812,"STD-WHI-1998",13
"CD004143_32",0.714743177045959,0.721413303270761,"STD-WHI-1998",7
"CD004147_1",0.515915558426234,0.515915558426235,"STD-Matheson-2010",67
"CD004147_3",0.394350492116921,0.394350492116921,"STD-Woody-1983",3
"CD004147_4",0.717309004700885,0.961741678730471,"STD-Khatami-1982",6
"CD004147_5",0.146452987715612,0.717305351527955,"STD-Hayes-2004",3
"CD004148_19",0.000165730620822562,0.0135374510878899,"STD-Fleming-1997",4
"CD004148_20",0.000128243708773349,0.00179173640232867,"STD-Fleming-1997",23
"CD004148_7",0.0584692288082225,0.889416347524576,"STD-Aalto-2000",3
"CD004152_1",0.000276178915027743,0.00238388836987042,"STD-Esposito-2008a",6
"CD004152_2",0.126852715143413,0.126852715143413,"STD-Esposito-2010a",4
"CD004152_3",0.305204295126703,0.428617040530873,"STD-Esposito-2010a",5
"CD004157_1",0.318117534348517,0.98144239567083,"STD-Rosenfeld-2008",3
"CD004158_6",0.0223206214987247,0.112955443409387,"STD-Alves-2011",4
"CD004158_7",0.571933294397784,0.827238464790984,"STD-Alves-2011",4
"CD004158_8",0.0344162634212,0.156480251334309,"STD-Cook-1995",9
"CD004161_1",0.0292840790840965,0.496591354678362,"STD-Gaebel-2010_x002a_",11
"CD004161_2",1.25782086940991e-10,4.46569702863877e-08,"STD-Rosenheck-2011",12
"CD004161_3",0.158123530273742,0.39117538986244,"STD-Chue-2002",14
"CD004161_4",0.9371861887033,0.9371861887033,"STD-Kane-2002_x002a_",4
"CD004161_5",0.033739310445925,0.0494043734549051,"STD-Kane-2002_x002a_",16
"CD004161_6",0.100024833969702,0.140261012870564,"STD-Kane-2002_x002a_",4
"CD004161_7",0.984850920733025,0.984850920733025,"STD-Kane-2002_x002a_",4
"CD004161_8",0.458617320156181,0.599344978013926,"STD-Kane-2002_x002a_",11
"CD004161_9",0.0191171999628643,0.128743920283046,"STD-Gaebel-2010_x002a_",21
"CD004161_10",0.0158211158724551,0.0554318954428292,"STD-Gaebel-2010_x002a_",25
"CD004161_11",0.114657963610163,0.974096903730741,"STD-Keks-2007",31
"CD004161_12",0.915226620678091,0.98541891265645,"STD-Fleischhacker-2011",53
"CD004161_13",0.0531648694967776,0.228820373428736,"STD-Keks-2007",45
"CD004161_16",0.0796693919219937,0.215028939561894,"STD-Pandina-2011",20
"CD004161_17",2.64861093979371e-06,0.000208744562151188,"STD-Fleischhacker-2011",32
"CD004171_1",0.00113762281420228,0.0139852661695913,"STD-Gasser-1983",20
"CD004171_2",0.000705759796160237,0.0162431221889027,"STD-Gasser-1983",15
"CD004171_3",0.000813907089903136,0.0153521764647858,"STD-Gasser-1983",21
"CD004171_4",0.000378597798976075,0.00460273671451612,"STD-Gasser-1983",19
"CD004171_5",0.000328272626877727,0.00366487247839282,"STD-Gasser-1983",18
"CD004172_1",4.25286939371948e-14,5.83562980988983e-11,"STD-Stammers-1993",24
"CD004172_2",0.00166549295394176,0.00689880341866863,"STD-Stover-2000",8
"CD004172_3",0.000141114126732853,0.00561303127701977,"STD-Farouk-2003",8
"CD004172_4",0.895600918738341,0.895600918738341,"STD-Triulzi-1995",3
"CD004172_5",3.26393549372916e-14,2.28356284328587e-11,"STD-Stammers-1993",26
"CD004172_6",1.83123187497928e-15,3.01935216774318e-10,"STD-Stammers-1993",18
"CD004172_7",1.41941376144781e-14,4.54039112133287e-11,"STD-Stammers-1993",22
"CD004172_8",1.95371256590543e-14,4.54039112133287e-11,"STD-Stammers-1993",22
"CD004172_10",2.41762036888116e-09,2.03557690800466e-05,"STD-Stammers-1993",13
"CD004172_12",5.82188941470172e-08,1.65158608913888e-05,"STD-Christenson-1996_x002f_b",10
"CD004172_14",7.75640227257616e-05,7.75640227257616e-05,"STD-Christenson-1996_x002f_b",8
"CD004174_1",0.0287517218548113,0.0697981542332981,"STD-Ginsberg-2001",3
"CD004178_3",0.166702572494542,0.22534667899373,"STD-EVAR1",3
"CD004179_3",0.870288556529486,0.870288556529486,"STD-RECORD-1-Trial",5
"CD004179_6",0.573342864347101,0.684550635456269,"STD-RE_x002d_NOVATE-Trial",5
"CD004179_7",0.581118556408687,0.974736411961799,"STD-ADVANCE-3",4
"CD004179_8",0.293776688320651,0.902851474969537,"STD-ADVANCE-3",3
"CD004179_9",0.286076842751624,0.81860012469352,"STD-RECORD-2-Trial",11
"CD004179_11",0.966176782101907,0.975486803994347,"STD-Fragmin-Trial",9
"CD004179_10",0.550439041105974,0.550439041105974,"STD-RE_x002d_NOVATE-Trial",6
"CD004179_12",0.231005915889219,0.520888270010602,"STD-SACRE-Study",10
"CD004179_13",0.059173131991448,0.143157292376933,"STD-Fragmin-Trial",10
"CD004181_3",4.21830186058863e-27,4.21830186058863e-27,"STD-Iurkuvenas-1982",4
"CD004183_1",0.721149636356882,0.989490929844357,"STD-WHS-2005",18
"CD004183_2",0.996295156010163,0.997205055216856,"STD-ATBC-2003",7
"CD004183_3",0.106538687246672,0.86021460941538,"STD-Li-2000",10
"CD004183_4",0.00010813314646807,0.0746654806771015,"STD-CARET-2004",14
"CD004183_5",5.2597297224416e-06,0.00549322612762264,"STD-CARET-2004",9
"CD004183_6",6.08022065181325e-06,0.00361337789806894,"STD-CARET-2004",20
"CD004183_7",0,9.14471813922001e-77,"STD-ATBC-2003",7
"CD004183_8",0.764322929905057,0.853430740235304,"STD-HPS-2002",3
"CD004183_9",0.668876174381586,0.965878205833474,"STD-CARET-2004",18
"CD004183_10",0.668876174381586,0.965878205833474,"STD-CARET-2004",18
"CD004183_11",0.652223263515973,0.965878205833474,"STD-CARET-2004",18
"CD004183_13",0.569680011239444,0.934786928853098,"STD-ATBC-2003",19
"CD004183_14",0.727472078514905,0.969909296025117,"STD-ATBC-2003",48
"CD004183_15",0.147394720316228,0.815281874734938,"STD-CARET-2004",10
"CD004183_16",0.0622705803771625,0.108184289583414,"STD-ATBC-2003",14
"CD004183_17",0.823157880354256,0.89752917585005,"STD-ATBC-2003",10
"CD004184_5",0.196490350555549,0.739136561176014,"STD-Hermida-2008",5
"CD004184_6",0.0662785466054226,0.124729918629756,"STD-Hermida-2007a",6
"CD004185_1",0.0256050851415457,0.0651532804245642,"STD-Schrader-2000",128
"CD004185_3",0.159497644055052,0.243818421046833,"STD-Tollefson-1994",238
"CD004185_4",0.00446938695526582,0.0189369487063147,"STD-Sramek-1995",156
"CD004185_5",0.11120667978873,0.15101737773036,"STD-Guelfi-1998",93
"CD004185_2",3.35240057035259e-08,6.9895827521723e-07,"STD-Sramek-1995",120
"CD004186_1",0.426586863659093,0.426586863659093,"STD-Shaw-1986",309
"CD004186_2",7.59596660302259e-08,9.88412807010366e-08,"STD-Feighner-1983",66
"CD004186_3",0.256169530414725,0.343672723050706,"STD-Burt-1962",217
"CD004186_4",0.000353164719647518,0.000852228752380501,"STD-Feighner-1983",42
"CD004188_2",0.0908956456160353,0.71715715965947,"STD-Teichman-1995",8
"CD004188_3",0.115172783593449,0.79475024939202,"STD-Leff-2000",10
"CD004188_5",0.0505583460821393,0.100154831268361,"STD-Beach-1992",3
"CD004191_10",0.697324057805441,0.956615384635447,"STD-Palmer-2002",3
"CD004192_2",0.814930850228369,0.889966727721138,"STD-Millar-1973",8
"CD004194_1",0.00597847985010193,0.00775639254019475,"STD-Guan-1999",20
"CD004194_2",0.0860338825601614,0.143627023064932,"STD-Di-Girolamo-1999",6
"CD004197_3",0.123262436883503,0.146682731922245,"STD-Gibson-2003",4
"CD004197_4",0.00249574130256877,0.00322249925875392,"STD-Wiesemann-1998",7
"CD004197_5",0.00824214727867807,0.0116389145320007,"STD-Wiesemann-1998",7
"CD004200_1",0.889142309157543,0.952084869900808,"STD-Smith-1994",12
"CD004200_2",0.24065667771942,0.337816900455174,"STD-England-2000",9
"CD004200_3",0.97027603515891,0.975125085721643,"STD-Catalano-2002",12
"CD004200_4",0.997184835543771,0.997184835543771,"STD-van-Berkel-2004",13
"CD004200_5",0.618797002129849,0.923805159823188,"STD-Prat-1998a",13
